order_id,product_id,batch_id,ingestion_timestamp,line_amount,quantity,source_file,store_id,unit_price,order_item_sk,silver_processed_at
O00493,P012,20260603,2026-06-03T17:39:02.237833,147.0,3,order_items_S004_20260603.json,S004,49.0,S004_O00493_P012,2026-06-03T17:41:55.922Z
O00494,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00494_P001,2026-06-03T17:41:55.922Z
O00494,P004,20260603,2026-06-03T17:39:02.237833,1347.0,3,order_items_S004_20260603.json,S004,449.0,S004_O00494_P004,2026-06-03T17:41:55.922Z
O00496,P008,20260603,2026-06-03T17:39:02.237833,60.0,1,order_items_S004_20260603.json,S004,60.0,S004_O00496_P008,2026-06-03T17:41:55.922Z
O00497,P019,20260603,2026-06-03T17:39:02.237833,60.0,3,order_items_S004_20260603.json,S004,20.0,S004_O00497_P019,2026-06-03T17:41:55.922Z
O00498,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00498_P001,2026-06-03T17:41:55.922Z
O00498,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00498_P007,2026-06-03T17:41:55.922Z
O00499,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00499_P002,2026-06-03T17:41:55.922Z
O00499,P003,20260603,2026-06-03T17:39:02.237833,998.0,2,order_items_S004_20260603.json,S004,499.0,S004_O00499_P003,2026-06-03T17:41:55.922Z
O00499,P007,20260603,2026-06-03T17:39:02.237833,120.0,2,order_items_S004_20260603.json,S004,60.0,S004_O00499_P007,2026-06-03T17:41:55.922Z
O00500,P010,20260603,2026-06-03T17:39:02.237833,258.0,2,order_items_S004_20260603.json,S004,129.0,S004_O00500_P010,2026-06-03T17:41:55.922Z
O00501,P002,20260603,2026-06-03T17:39:02.237833,1197.0,3,order_items_S004_20260603.json,S004,399.0,S004_O00501_P002,2026-06-03T17:41:55.922Z
O00501,P015,20260603,2026-06-03T17:39:02.237833,229.0,1,order_items_S004_20260603.json,S004,229.0,S004_O00501_P015,2026-06-03T17:41:55.922Z
O00502,P003,20260603,2026-06-03T17:39:02.237833,499.0,1,order_items_S004_20260603.json,S004,499.0,S004_O00502_P003,2026-06-03T17:41:55.922Z
O00502,P011,20260603,2026-06-03T17:39:02.237833,338.0,2,order_items_S004_20260603.json,S004,169.0,S004_O00502_P011,2026-06-03T17:41:55.922Z
O00502,P012,20260603,2026-06-03T17:39:02.237833,147.0,3,order_items_S004_20260603.json,S004,49.0,S004_O00502_P012,2026-06-03T17:41:55.922Z
O00503,P009,20260603,2026-06-03T17:39:02.237833,198.0,2,order_items_S004_20260603.json,S004,99.0,S004_O00503_P009,2026-06-03T17:41:55.922Z
O00504,P018,20260603,2026-06-03T17:39:02.237833,267.0,3,order_items_S004_20260603.json,S004,89.0,S004_O00504_P018,2026-06-03T17:41:55.922Z
O00505,P009,20260603,2026-06-03T17:39:02.237833,297.0,3,order_items_S004_20260603.json,S004,99.0,S004_O00505_P009,2026-06-03T17:41:55.922Z
O00506,P003,20260603,2026-06-03T17:39:02.237833,998.0,2,order_items_S004_20260603.json,S004,499.0,S004_O00506_P003,2026-06-03T17:41:55.922Z
O00506,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00506_P007,2026-06-03T17:41:55.922Z
O00506,P008,20260603,2026-06-03T17:39:02.237833,60.0,1,order_items_S004_20260603.json,S004,60.0,S004_O00506_P008,2026-06-03T17:41:55.922Z
O00506,P013,20260603,2026-06-03T17:39:02.237833,747.0,3,order_items_S004_20260603.json,S004,249.0,S004_O00506_P013,2026-06-03T17:41:55.922Z
O00507,P001,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00507_P001,2026-06-03T17:41:55.922Z
O00508,P003,20260603,2026-06-03T17:39:02.237833,499.0,1,order_items_S004_20260603.json,S004,499.0,S004_O00508_P003,2026-06-03T17:41:55.922Z
O00508,P008,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00508_P008,2026-06-03T17:41:55.922Z
O00509,P003,20260603,2026-06-03T17:39:02.237833,998.0,2,order_items_S004_20260603.json,S004,499.0,S004_O00509_P003,2026-06-03T17:41:55.922Z
O00510,P004,20260603,2026-06-03T17:39:02.237833,898.0,2,order_items_S004_20260603.json,S004,449.0,S004_O00510_P004,2026-06-03T17:41:55.922Z
O00510,P012,20260603,2026-06-03T17:39:02.237833,147.0,3,order_items_S004_20260603.json,S004,49.0,S004_O00510_P012,2026-06-03T17:41:55.922Z
O00511,P002,20260603,2026-06-03T17:39:02.237833,399.0,1,order_items_S004_20260603.json,S004,399.0,S004_O00511_P002,2026-06-03T17:41:55.922Z
O00511,P003,20260603,2026-06-03T17:39:02.237833,499.0,1,order_items_S004_20260603.json,S004,499.0,S004_O00511_P003,2026-06-03T17:41:55.922Z
O00512,P001,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00512_P001,2026-06-03T17:41:55.922Z
O00512,P004,20260603,2026-06-03T17:39:02.237833,898.0,2,order_items_S004_20260603.json,S004,449.0,S004_O00512_P004,2026-06-03T17:41:55.922Z
O00512,P013,20260603,2026-06-03T17:39:02.237833,498.0,2,order_items_S004_20260603.json,S004,249.0,S004_O00512_P013,2026-06-03T17:41:55.922Z
O00513,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00513_P003,2026-06-03T17:41:55.922Z
O00513,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00513_P007,2026-06-03T17:41:55.922Z
O00513,P008,20260603,2026-06-03T17:39:02.237833,60.0,1,order_items_S004_20260603.json,S004,60.0,S004_O00513_P008,2026-06-03T17:41:55.922Z
O00513,P010,20260603,2026-06-03T17:39:02.237833,387.0,3,order_items_S004_20260603.json,S004,129.0,S004_O00513_P010,2026-06-03T17:41:55.922Z
O00514,P005,20260603,2026-06-03T17:39:02.237833,447.0,3,order_items_S004_20260603.json,S004,149.0,S004_O00514_P005,2026-06-03T17:41:55.922Z
O00514,P010,20260603,2026-06-03T17:39:02.237833,129.0,1,order_items_S004_20260603.json,S004,129.0,S004_O00514_P010,2026-06-03T17:41:55.922Z
O00514,P020,20260603,2026-06-03T17:39:02.237833,199.0,1,order_items_S004_20260603.json,S004,199.0,S004_O00514_P020,2026-06-03T17:41:55.922Z
O00515,P010,20260603,2026-06-03T17:39:02.237833,129.0,1,order_items_S004_20260603.json,S004,129.0,S004_O00515_P010,2026-06-03T17:41:55.922Z
O00517,P005,20260603,2026-06-03T17:39:02.237833,447.0,3,order_items_S004_20260603.json,S004,149.0,S004_O00517_P005,2026-06-03T17:41:55.922Z
O00517,P007,20260603,2026-06-03T17:39:02.237833,60.0,1,order_items_S004_20260603.json,S004,60.0,S004_O00517_P007,2026-06-03T17:41:55.922Z
O00517,P011,20260603,2026-06-03T17:39:02.237833,507.0,3,order_items_S004_20260603.json,S004,169.0,S004_O00517_P011,2026-06-03T17:41:55.922Z
O00518,P006,20260603,2026-06-03T17:39:02.237833,199.0,1,order_items_S004_20260603.json,S004,199.0,S004_O00518_P006,2026-06-03T17:41:55.922Z
O00519,P004,20260603,2026-06-03T17:39:02.237833,1347.0,3,order_items_S004_20260603.json,S004,449.0,S004_O00519_P004,2026-06-03T17:41:55.922Z
O00519,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00519_P007,2026-06-03T17:41:55.922Z
O00520,P002,20260603,2026-06-03T17:39:02.237833,399.0,1,order_items_S004_20260603.json,S004,399.0,S004_O00520_P002,2026-06-03T17:41:55.922Z
O00520,P004,20260603,2026-06-03T17:39:02.237833,1347.0,3,order_items_S004_20260603.json,S004,449.0,S004_O00520_P004,2026-06-03T17:41:55.922Z
O00520,P010,20260603,2026-06-03T17:39:02.237833,258.0,2,order_items_S004_20260603.json,S004,129.0,S004_O00520_P010,2026-06-03T17:41:55.922Z
O00521,P004,20260603,2026-06-03T17:39:02.237833,1347.0,3,order_items_S004_20260603.json,S004,449.0,S004_O00521_P004,2026-06-03T17:41:55.922Z
O00521,P015,20260603,2026-06-03T17:39:02.237833,229.0,1,order_items_S004_20260603.json,S004,229.0,S004_O00521_P015,2026-06-03T17:41:55.922Z
O00522,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00522_P001,2026-06-03T17:41:55.922Z
O00522,P006,20260603,2026-06-03T17:39:02.237833,398.0,2,order_items_S004_20260603.json,S004,199.0,S004_O00522_P006,2026-06-03T17:41:55.922Z
O00522,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00522_P007,2026-06-03T17:41:55.922Z
O00523,P007,20260603,2026-06-03T17:39:02.237833,60.0,1,order_items_S004_20260603.json,S004,60.0,S004_O00523_P007,2026-06-03T17:41:55.922Z
O00523,P011,20260603,2026-06-03T17:39:02.237833,169.0,1,order_items_S004_20260603.json,S004,169.0,S004_O00523_P011,2026-06-03T17:41:55.922Z
O00523,P013,20260603,2026-06-03T17:39:02.237833,249.0,1,order_items_S004_20260603.json,S004,249.0,S004_O00523_P013,2026-06-03T17:41:55.922Z
O00524,P020,20260603,2026-06-03T17:39:02.237833,597.0,3,order_items_S004_20260603.json,S004,199.0,S004_O00524_P020,2026-06-03T17:41:55.922Z
O00525,P012,20260603,2026-06-03T17:39:02.237833,147.0,3,order_items_S004_20260603.json,S004,49.0,S004_O00525_P012,2026-06-03T17:41:55.922Z
O00526,P004,20260603,2026-06-03T17:39:02.237833,1347.0,3,order_items_S004_20260603.json,S004,449.0,S004_O00526_P004,2026-06-03T17:41:55.922Z
O00526,P013,20260603,2026-06-03T17:39:02.237833,249.0,1,order_items_S004_20260603.json,S004,249.0,S004_O00526_P013,2026-06-03T17:41:55.922Z
O00527,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00527_P001,2026-06-03T17:41:55.922Z
O00527,P008,20260603,2026-06-03T17:39:02.237833,120.0,2,order_items_S004_20260603.json,S004,60.0,S004_O00527_P008,2026-06-03T17:41:55.922Z
O00528,P003,20260603,2026-06-03T17:39:02.237833,499.0,1,order_items_S004_20260603.json,S004,499.0,S004_O00528_P003,2026-06-03T17:41:55.922Z
O00528,P011,20260603,2026-06-03T17:39:02.237833,507.0,3,order_items_S004_20260603.json,S004,169.0,S004_O00528_P011,2026-06-03T17:41:55.922Z
O00528,P015,20260603,2026-06-03T17:39:02.237833,687.0,3,order_items_S004_20260603.json,S004,229.0,S004_O00528_P015,2026-06-03T17:41:55.922Z
O00528,P020,20260603,2026-06-03T17:39:02.237833,597.0,3,order_items_S004_20260603.json,S004,199.0,S004_O00528_P020,2026-06-03T17:41:55.922Z
O00529,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00529_P003,2026-06-03T17:41:55.922Z
O00531,P011,20260603,2026-06-03T17:39:02.237833,507.0,3,order_items_S004_20260603.json,S004,169.0,S004_O00531_P011,2026-06-03T17:41:55.922Z
O00532,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00532_P001,2026-06-03T17:41:55.922Z
O00532,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00532_P003,2026-06-03T17:41:55.922Z
O00533,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00533_P002,2026-06-03T17:41:55.922Z
O00534,P005,20260603,2026-06-03T17:39:02.237833,447.0,3,order_items_S004_20260603.json,S004,149.0,S004_O00534_P005,2026-06-03T17:41:55.922Z
O00534,P010,20260603,2026-06-03T17:39:02.237833,387.0,3,order_items_S004_20260603.json,S004,129.0,S004_O00534_P010,2026-06-03T17:41:55.922Z
O00534,P018,20260603,2026-06-03T17:39:02.237833,89.0,1,order_items_S004_20260603.json,S004,89.0,S004_O00534_P018,2026-06-03T17:41:55.922Z
O00535,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00535_P007,2026-06-03T17:41:55.922Z
O00536,P002,20260603,2026-06-03T17:39:02.237833,1197.0,3,order_items_S004_20260603.json,S004,399.0,S004_O00536_P002,2026-06-03T17:41:55.922Z
O00536,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00536_P003,2026-06-03T17:41:55.922Z
O00537,P002,20260603,2026-06-03T17:39:02.237833,1197.0,3,order_items_S004_20260603.json,S004,399.0,S004_O00537_P002,2026-06-03T17:41:55.922Z
O00537,P010,20260603,2026-06-03T17:39:02.237833,387.0,3,order_items_S004_20260603.json,S004,129.0,S004_O00537_P010,2026-06-03T17:41:55.922Z
O00537,P011,20260603,2026-06-03T17:39:02.237833,507.0,3,order_items_S004_20260603.json,S004,169.0,S004_O00537_P011,2026-06-03T17:41:55.922Z
O00537,P018,20260603,2026-06-03T17:39:02.237833,267.0,3,order_items_S004_20260603.json,S004,89.0,S004_O00537_P018,2026-06-03T17:41:55.922Z
O00541,P001,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00541_P001,2026-06-03T17:41:55.922Z
O00541,P010,20260603,2026-06-03T17:39:02.237833,258.0,2,order_items_S004_20260603.json,S004,129.0,S004_O00541_P010,2026-06-03T17:41:55.922Z
O00543,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00543_P001,2026-06-03T17:41:55.922Z
O00544,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00544_P003,2026-06-03T17:41:55.922Z
O00544,P012,20260603,2026-06-03T17:39:02.237833,147.0,3,order_items_S004_20260603.json,S004,49.0,S004_O00544_P012,2026-06-03T17:41:55.922Z
O00544,P018,20260603,2026-06-03T17:39:02.237833,178.0,2,order_items_S004_20260603.json,S004,89.0,S004_O00544_P018,2026-06-03T17:41:55.922Z
O00544,P019,20260603,2026-06-03T17:39:02.237833,20.0,1,order_items_S004_20260603.json,S004,20.0,S004_O00544_P019,2026-06-03T17:41:55.922Z
O00545,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00545_P001,2026-06-03T17:41:55.922Z
O00545,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00545_P007,2026-06-03T17:41:55.922Z
O00545,P016,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00545_P016,2026-06-03T17:41:55.922Z
O00546,P004,20260603,2026-06-03T17:39:02.237833,449.0,1,order_items_S004_20260603.json,S004,449.0,S004_O00546_P004,2026-06-03T17:41:55.922Z
O00546,P010,20260603,2026-06-03T17:39:02.237833,129.0,1,order_items_S004_20260603.json,S004,129.0,S004_O00546_P010,2026-06-03T17:41:55.922Z
O00547,P003,20260603,2026-06-03T17:39:02.237833,499.0,1,order_items_S004_20260603.json,S004,499.0,S004_O00547_P003,2026-06-03T17:41:55.922Z
O00548,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00548_P001,2026-06-03T17:41:55.922Z
O00548,P004,20260603,2026-06-03T17:39:02.237833,898.0,2,order_items_S004_20260603.json,S004,449.0,S004_O00548_P004,2026-06-03T17:41:55.922Z
O00549,P018,20260603,2026-06-03T17:39:02.237833,89.0,1,order_items_S004_20260603.json,S004,89.0,S004_O00549_P018,2026-06-03T17:41:55.922Z
O00550,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00550_P002,2026-06-03T17:41:55.922Z
O00550,P012,20260603,2026-06-03T17:39:02.237833,49.0,1,order_items_S004_20260603.json,S004,49.0,S004_O00550_P012,2026-06-03T17:41:55.922Z
O00550,P020,20260603,2026-06-03T17:39:02.237833,597.0,3,order_items_S004_20260603.json,S004,199.0,S004_O00550_P020,2026-06-03T17:41:55.922Z
O00551,P002,20260603,2026-06-03T17:39:02.237833,399.0,1,order_items_S004_20260603.json,S004,399.0,S004_O00551_P002,2026-06-03T17:41:55.922Z
O00551,P006,20260603,2026-06-03T17:39:02.237833,597.0,3,order_items_S004_20260603.json,S004,199.0,S004_O00551_P006,2026-06-03T17:41:55.922Z
O00551,P008,20260603,2026-06-03T17:39:02.237833,120.0,2,order_items_S004_20260603.json,S004,60.0,S004_O00551_P008,2026-06-03T17:41:55.922Z
O00552,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00552_P001,2026-06-03T17:41:55.922Z
O00553,P003,20260603,2026-06-03T17:39:02.237833,998.0,2,order_items_S004_20260603.json,S004,499.0,S004_O00553_P003,2026-06-03T17:41:55.922Z
O00553,P010,20260603,2026-06-03T17:39:02.237833,129.0,1,order_items_S004_20260603.json,S004,129.0,S004_O00553_P010,2026-06-03T17:41:55.922Z
O00553,P011,20260603,2026-06-03T17:39:02.237833,507.0,3,order_items_S004_20260603.json,S004,169.0,S004_O00553_P011,2026-06-03T17:41:55.922Z
O00554,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00554_P002,2026-06-03T17:41:55.922Z
O00554,P005,20260603,2026-06-03T17:39:02.237833,298.0,2,order_items_S004_20260603.json,S004,149.0,S004_O00554_P005,2026-06-03T17:41:55.922Z
O00554,P006,20260603,2026-06-03T17:39:02.237833,199.0,1,order_items_S004_20260603.json,S004,199.0,S004_O00554_P006,2026-06-03T17:41:55.922Z
O00555,P004,20260603,2026-06-03T17:39:02.237833,898.0,2,order_items_S004_20260603.json,S004,449.0,S004_O00555_P004,2026-06-03T17:41:55.922Z
O00555,P013,20260603,2026-06-03T17:39:02.237833,747.0,3,order_items_S004_20260603.json,S004,249.0,S004_O00555_P013,2026-06-03T17:41:55.922Z
O00556,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00556_P001,2026-06-03T17:41:55.922Z
O00556,P013,20260603,2026-06-03T17:39:02.237833,249.0,1,order_items_S004_20260603.json,S004,249.0,S004_O00556_P013,2026-06-03T17:41:55.922Z
O00557,P007,20260603,2026-06-03T17:39:02.237833,60.0,1,order_items_S004_20260603.json,S004,60.0,S004_O00557_P007,2026-06-03T17:41:55.922Z
O00557,P009,20260603,2026-06-03T17:39:02.237833,198.0,2,order_items_S004_20260603.json,S004,99.0,S004_O00557_P009,2026-06-03T17:41:55.922Z
O00558,P002,20260603,2026-06-03T17:39:02.237833,399.0,1,order_items_S004_20260603.json,S004,399.0,S004_O00558_P002,2026-06-03T17:41:55.922Z
O00558,P003,20260603,2026-06-03T17:39:02.237833,499.0,1,order_items_S004_20260603.json,S004,499.0,S004_O00558_P003,2026-06-03T17:41:55.922Z
O00558,P008,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00558_P008,2026-06-03T17:41:55.922Z
O00559,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00559_P001,2026-06-03T17:41:55.922Z
O00559,P003,20260603,2026-06-03T17:39:02.237833,998.0,2,order_items_S004_20260603.json,S004,499.0,S004_O00559_P003,2026-06-03T17:41:55.922Z
O00559,P006,20260603,2026-06-03T17:39:02.237833,199.0,1,order_items_S004_20260603.json,S004,199.0,S004_O00559_P006,2026-06-03T17:41:55.922Z
O00560,P001,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00560_P001,2026-06-03T17:41:55.922Z
O00560,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00560_P003,2026-06-03T17:41:55.922Z
O00560,P013,20260603,2026-06-03T17:39:02.237833,249.0,1,order_items_S004_20260603.json,S004,249.0,S004_O00560_P013,2026-06-03T17:41:55.922Z
O00561,P001,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00561_P001,2026-06-03T17:41:55.922Z
O00561,P002,20260603,2026-06-03T17:39:02.237833,399.0,1,order_items_S004_20260603.json,S004,399.0,S004_O00561_P002,2026-06-03T17:41:55.922Z
O00562,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00562_P003,2026-06-03T17:41:55.922Z
O00562,P007,20260603,2026-06-03T17:39:02.237833,120.0,2,order_items_S004_20260603.json,S004,60.0,S004_O00562_P007,2026-06-03T17:41:55.922Z
O00563,P005,20260603,2026-06-03T17:39:02.237833,447.0,3,order_items_S004_20260603.json,S004,149.0,S004_O00563_P005,2026-06-03T17:41:55.922Z
O00563,P007,20260603,2026-06-03T17:39:02.237833,120.0,2,order_items_S004_20260603.json,S004,60.0,S004_O00563_P007,2026-06-03T17:41:55.922Z
O00563,P010,20260603,2026-06-03T17:39:02.237833,387.0,3,order_items_S004_20260603.json,S004,129.0,S004_O00563_P010,2026-06-03T17:41:55.922Z
O00564,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00564_P002,2026-06-03T17:41:55.922Z
O00565,P001,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00565_P001,2026-06-03T17:41:55.922Z
O00565,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00565_P002,2026-06-03T17:41:55.922Z
O00565,P003,20260603,2026-06-03T17:39:02.237833,1497.0,3,order_items_S004_20260603.json,S004,499.0,S004_O00565_P003,2026-06-03T17:41:55.922Z
O00565,P005,20260603,2026-06-03T17:39:02.237833,447.0,3,order_items_S004_20260603.json,S004,149.0,S004_O00565_P005,2026-06-03T17:41:55.922Z
O00565,P015,20260603,2026-06-03T17:39:02.237833,229.0,1,order_items_S004_20260603.json,S004,229.0,S004_O00565_P015,2026-06-03T17:41:55.922Z
O00566,P005,20260603,2026-06-03T17:39:02.237833,298.0,2,order_items_S004_20260603.json,S004,149.0,S004_O00566_P005,2026-06-03T17:41:55.922Z
O00566,P010,20260603,2026-06-03T17:39:02.237833,387.0,3,order_items_S004_20260603.json,S004,129.0,S004_O00566_P010,2026-06-03T17:41:55.922Z
O00566,P020,20260603,2026-06-03T17:39:02.237833,199.0,1,order_items_S004_20260603.json,S004,199.0,S004_O00566_P020,2026-06-03T17:41:55.922Z
O00567,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00567_P002,2026-06-03T17:41:55.922Z
O00567,P008,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00567_P008,2026-06-03T17:41:55.922Z
O00568,P007,20260603,2026-06-03T17:39:02.237833,60.0,1,order_items_S004_20260603.json,S004,60.0,S004_O00568_P007,2026-06-03T17:41:55.922Z
O00569,P002,20260603,2026-06-03T17:39:02.237833,399.0,1,order_items_S004_20260603.json,S004,399.0,S004_O00569_P002,2026-06-03T17:41:55.922Z
O00569,P010,20260603,2026-06-03T17:39:02.237833,258.0,2,order_items_S004_20260603.json,S004,129.0,S004_O00569_P010,2026-06-03T17:41:55.922Z
O00570,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00570_P001,2026-06-03T17:41:55.922Z
O00571,P005,20260603,2026-06-03T17:39:02.237833,149.0,1,order_items_S004_20260603.json,S004,149.0,S004_O00571_P005,2026-06-03T17:41:55.922Z
O00571,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00571_P007,2026-06-03T17:41:55.922Z
O00573,P002,20260603,2026-06-03T17:39:02.237833,798.0,2,order_items_S004_20260603.json,S004,399.0,S004_O00573_P002,2026-06-03T17:41:55.922Z
O00573,P004,20260603,2026-06-03T17:39:02.237833,449.0,1,order_items_S004_20260603.json,S004,449.0,S004_O00573_P004,2026-06-03T17:41:55.922Z
O00574,P007,20260603,2026-06-03T17:39:02.237833,180.0,3,order_items_S004_20260603.json,S004,60.0,S004_O00574_P007,2026-06-03T17:41:55.922Z
O00574,P015,20260603,2026-06-03T17:39:02.237833,687.0,3,order_items_S004_20260603.json,S004,229.0,S004_O00574_P015,2026-06-03T17:41:55.922Z
O00575,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00575_P001,2026-06-03T17:41:55.922Z
O00576,P001,20260603,2026-06-03T17:39:02.237833,598.0,2,order_items_S004_20260603.json,S004,299.0,S004_O00576_P001,2026-06-03T17:41:55.922Z
O00577,P001,20260603,2026-06-03T17:39:02.237833,897.0,3,order_items_S004_20260603.json,S004,299.0,S004_O00577_P001,2026-06-03T17:41:55.922Z
O00577,P006,20260603,2026-06-03T17:39:02.237833,199.0,1,order_items_S004_20260603.json,S004,199.0,S004_O00577_P006,2026-06-03T17:41:55.922Z
O00577,P009,20260603,2026-06-03T17:39:02.237833,297.0,3,order_items_S004_20260603.json,S004,99.0,S004_O00577_P009,2026-06-03T17:41:55.922Z
O00577,P012,20260603,2026-06-03T17:39:02.237833,98.0,2,order_items_S004_20260603.json,S004,49.0,S004_O00577_P012,2026-06-03T17:41:55.922Z
O00578,P003,20260603,2026-06-03T17:39:02.237833,499.0,1,order_items_S004_20260603.json,S004,499.0,S004_O00578_P003,2026-06-03T17:41:55.922Z
O00578,P007,20260603,2026-06-03T17:39:02.237833,120.0,2,order_items_S004_20260603.json,S004,60.0,S004_O00578_P007,2026-06-03T17:41:55.922Z
O00579,P002,20260603,2026-06-03T17:39:02.237833,1197.0,3,order_items_S004_20260603.json,S004,399.0,S004_O00579_P002,2026-06-03T17:41:55.922Z
O00579,P008,20260603,2026-06-03T17:39:02.237833,120.0,2,order_items_S004_20260603.json,S004,60.0,S004_O00579_P008,2026-06-03T17:41:55.922Z
O00579,P013,20260603,2026-06-03T17:39:02.237833,498.0,2,order_items_S004_20260603.json,S004,249.0,S004_O00579_P013,2026-06-03T17:41:55.922Z
O00580,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00580_P001,2026-06-03T17:41:55.922Z
O00580,P009,20260603,2026-06-03T17:39:02.237833,297.0,3,order_items_S004_20260603.json,S004,99.0,S004_O00580_P009,2026-06-03T17:41:55.922Z
O00581,P014,20260603,2026-06-03T17:39:02.237833,358.0,2,order_items_S004_20260603.json,S004,179.0,S004_O00581_P014,2026-06-03T17:41:55.922Z
O00581,P015,20260603,2026-06-03T17:39:02.237833,458.0,2,order_items_S004_20260603.json,S004,229.0,S004_O00581_P015,2026-06-03T17:41:55.922Z
O00582,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00582_P001,2026-06-03T17:41:55.922Z
O00583,P001,20260603,2026-06-03T17:39:02.237833,299.0,1,order_items_S004_20260603.json,S004,299.0,S004_O00583_P001,2026-06-03T17:41:55.922Z
O00583,P004,20260603,2026-06-03T17:39:02.237833,449.0,1,order_items_S004_20260603.json,S004,449.0,S004_O00583_P004,2026-06-03T17:41:55.922Z
