batch_id,ingestion_timestamp,line_amount,order_id,product_id,quantity,source_file,store_id,unit_price,order_item_sk,reject_reason,quarantine_at,silver_processed_at
20260603,2026-06-03T17:39:04.695883,169.0,O00836,P011,1,order_items_S002_20260603.json,S002,169.0,S002_O00836_P011,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,299.0,O00837,P001,1,order_items_S002_20260603.json,S002,299.0,S002_O00837_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,898.0,O00837,P004,2,order_items_S002_20260603.json,S002,449.0,S002_O00837_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,537.0,O00841,P014,3,order_items_S002_20260603.json,S002,179.0,S002_O00841_P014,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,897.0,O00841,P016,3,order_items_S002_20260603.json,S002,299.0,S002_O00841_P016,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,597.0,O00844,P006,3,order_items_S002_20260603.json,S002,199.0,S002_O00844_P006,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,598.0,O00844,P016,2,order_items_S002_20260603.json,S002,299.0,S002_O00844_P016,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,898.0,O00857,P004,2,order_items_S002_20260603.json,S002,449.0,S002_O00857_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,798.0,O00859,P002,2,order_items_S002_20260603.json,S002,399.0,S002_O00859_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,99.0,O00859,P009,1,order_items_S002_20260603.json,S002,99.0,S002_O00859_P009,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,98.0,O00859,P012,2,order_items_S002_20260603.json,S002,49.0,S002_O00859_P012,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,399.0,O00863,P002,1,order_items_S002_20260603.json,S002,399.0,S002_O00863_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,60.0,O00863,P008,1,order_items_S002_20260603.json,S002,60.0,S002_O00863_P008,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,249.0,O00863,P013,1,order_items_S002_20260603.json,S002,249.0,S002_O00863_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,499.0,O00865,P003,1,order_items_S002_20260603.json,S002,499.0,S002_O00865_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,60.0,O00865,P019,3,order_items_S002_20260603.json,S002,20.0,S002_O00865_P019,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1197.0,O00868,P002,3,order_items_S002_20260603.json,S002,399.0,S002_O00868_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1497.0,O00868,P003,3,order_items_S002_20260603.json,S002,499.0,S002_O00868_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,898.0,O00868,P004,2,order_items_S002_20260603.json,S002,449.0,S002_O00868_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,147.0,O00868,P012,3,order_items_S002_20260603.json,S002,49.0,S002_O00868_P012,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,898.0,O00874,P004,2,order_items_S002_20260603.json,S002,449.0,S002_O00874_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,199.0,O00874,P006,1,order_items_S002_20260603.json,S002,199.0,S002_O00874_P006,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,338.0,O00874,P011,2,order_items_S002_20260603.json,S002,169.0,S002_O00874_P011,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,258.0,O00875,P010,2,order_items_S002_20260603.json,S002,129.0,S002_O00875_P010,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,358.0,O00875,P014,2,order_items_S002_20260603.json,S002,179.0,S002_O00875_P014,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,798.0,O00880,P002,2,order_items_S002_20260603.json,S002,399.0,S002_O00880_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,297.0,O00880,P009,3,order_items_S002_20260603.json,S002,99.0,S002_O00880_P009,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,60.0,O00885,P008,1,order_items_S002_20260603.json,S002,60.0,S002_O00885_P008,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,498.0,O00885,P013,2,order_items_S002_20260603.json,S002,249.0,S002_O00885_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,98.0,O00886,P012,2,order_items_S002_20260603.json,S002,49.0,S002_O00886_P012,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,897.0,O00891,P001,3,order_items_S002_20260603.json,S002,299.0,S002_O00891_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,458.0,O00891,P015,2,order_items_S002_20260603.json,S002,229.0,S002_O00891_P015,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1197.0,O00893,P002,3,order_items_S002_20260603.json,S002,399.0,S002_O00893_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,299.0,O00896,P001,1,order_items_S002_20260603.json,S002,299.0,S002_O00896_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,897.0,O00901,P001,3,order_items_S002_20260603.json,S002,299.0,S002_O00901_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,499.0,O00901,P003,1,order_items_S002_20260603.json,S002,499.0,S002_O00901_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,249.0,O00901,P013,1,order_items_S002_20260603.json,S002,249.0,S002_O00901_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,338.0,O00905,P011,2,order_items_S002_20260603.json,S002,169.0,S002_O00905_P011,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,598.0,O00906,P001,2,order_items_S002_20260603.json,S002,299.0,S002_O00906_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,898.0,O00906,P004,2,order_items_S002_20260603.json,S002,449.0,S002_O00906_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1197.0,O00907,P002,3,order_items_S002_20260603.json,S002,399.0,S002_O00907_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,798.0,O00908,P002,2,order_items_S002_20260603.json,S002,399.0,S002_O00908_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,120.0,O00908,P007,2,order_items_S002_20260603.json,S002,60.0,S002_O00908_P007,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,747.0,O00908,P013,3,order_items_S002_20260603.json,S002,249.0,S002_O00908_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,267.0,O00908,P018,3,order_items_S002_20260603.json,S002,89.0,S002_O00908_P018,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,897.0,O00909,P001,3,order_items_S002_20260603.json,S002,299.0,S002_O00909_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,129.0,O00909,P010,1,order_items_S002_20260603.json,S002,129.0,S002_O00909_P010,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,169.0,O00909,P011,1,order_items_S002_20260603.json,S002,169.0,S002_O00909_P011,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,458.0,O00909,P015,2,order_items_S002_20260603.json,S002,229.0,S002_O00909_P015,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,449.0,O00910,P004,1,order_items_S002_20260603.json,S002,449.0,S002_O00910_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,387.0,O00910,P010,3,order_items_S002_20260603.json,S002,129.0,S002_O00910_P010,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,398.0,O00910,P020,2,order_items_S002_20260603.json,S002,199.0,S002_O00910_P020,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,897.0,O00911,P001,3,order_items_S002_20260603.json,S002,299.0,S002_O00911_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1497.0,O00911,P003,3,order_items_S002_20260603.json,S002,499.0,S002_O00911_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,149.0,O00911,P005,1,order_items_S002_20260603.json,S002,149.0,S002_O00911_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,398.0,O00912,P020,2,order_items_S002_20260603.json,S002,199.0,S002_O00912_P020,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,449.0,O00914,P004,1,order_items_S002_20260603.json,S002,449.0,S002_O00914_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,149.0,O00914,P005,1,order_items_S002_20260603.json,S002,149.0,S002_O00914_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,299.0,O00916,P001,1,order_items_S002_20260603.json,S002,299.0,S002_O00916_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,180.0,O00916,P008,3,order_items_S002_20260603.json,S002,60.0,S002_O00916_P008,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,249.0,O00916,P013,1,order_items_S002_20260603.json,S002,249.0,S002_O00916_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,299.0,O00921,P001,1,order_items_S002_20260603.json,S002,299.0,S002_O00921_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,60.0,O00921,P008,1,order_items_S002_20260603.json,S002,60.0,S002_O00921_P008,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,499.0,O00923,P003,1,order_items_S002_20260603.json,S002,499.0,S002_O00923_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,120.0,O00923,P007,2,order_items_S002_20260603.json,S002,60.0,S002_O00923_P007,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,398.0,O00923,P020,2,order_items_S002_20260603.json,S002,199.0,S002_O00923_P020,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,798.0,O00924,P002,2,order_items_S002_20260603.json,S002,399.0,S002_O00924_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,798.0,O00926,P002,2,order_items_S002_20260603.json,S002,399.0,S002_O00926_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,747.0,O00926,P013,3,order_items_S002_20260603.json,S002,249.0,S002_O00926_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,598.0,O00927,P001,2,order_items_S002_20260603.json,S002,299.0,S002_O00927_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1347.0,O00927,P004,3,order_items_S002_20260603.json,S002,449.0,S002_O00927_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,458.0,O00927,P015,2,order_items_S002_20260603.json,S002,229.0,S002_O00927_P015,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,447.0,O00929,P005,3,order_items_S002_20260603.json,S002,149.0,S002_O00929_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,398.0,O00929,P006,2,order_items_S002_20260603.json,S002,199.0,S002_O00929_P006,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1197.0,O00930,P002,3,order_items_S002_20260603.json,S002,399.0,S002_O00930_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,120.0,O00930,P007,2,order_items_S002_20260603.json,S002,60.0,S002_O00930_P007,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,60.0,O00930,P008,1,order_items_S002_20260603.json,S002,60.0,S002_O00930_P008,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,299.0,O00931,P001,1,order_items_S002_20260603.json,S002,299.0,S002_O00931_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,40.0,O00931,P019,2,order_items_S002_20260603.json,S002,20.0,S002_O00931_P019,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,299.0,O00932,P001,1,order_items_S002_20260603.json,S002,299.0,S002_O00932_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,498.0,O00932,P013,2,order_items_S002_20260603.json,S002,249.0,S002_O00932_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,399.0,O00933,P002,1,order_items_S002_20260603.json,S002,399.0,S002_O00933_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,149.0,O00933,P005,1,order_items_S002_20260603.json,S002,149.0,S002_O00933_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1497.0,O00936,P003,3,order_items_S002_20260603.json,S002,499.0,S002_O00936_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,1347.0,O00936,P004,3,order_items_S002_20260603.json,S002,449.0,S002_O00936_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:04.695883,249.0,O00936,P013,1,order_items_S002_20260603.json,S002,249.0,S002_O00936_P013,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,1347.0,O00019,P004,3,order_items_S003_20260603.json,S003,449.0,S003_O00019_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,298.0,O00019,P005,2,order_items_S003_20260603.json,S003,149.0,S003_O00019_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,299.0,O00023,P001,1,order_items_S003_20260603.json,S003,299.0,S003_O00023_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,1497.0,O00023,P003,3,order_items_S003_20260603.json,S003,499.0,S003_O00023_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,1347.0,O00023,P004,3,order_items_S003_20260603.json,S003,449.0,S003_O00023_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,399.0,O00039,P002,1,order_items_S003_20260603.json,S003,399.0,S003_O00039_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,258.0,O00039,P010,2,order_items_S003_20260603.json,S003,129.0,S003_O00039_P010,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,89.0,O00039,P018,1,order_items_S003_20260603.json,S003,89.0,S003_O00039_P018,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,598.0,O00046,P001,2,order_items_S003_20260603.json,S003,299.0,S003_O00046_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,998.0,O00046,P003,2,order_items_S003_20260603.json,S003,499.0,S003_O00046_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,120.0,O00046,P007,2,order_items_S003_20260603.json,S003,60.0,S003_O00046_P007,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,798.0,O00049,P002,2,order_items_S003_20260603.json,S003,399.0,S003_O00049_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,998.0,O00049,P003,2,order_items_S003_20260603.json,S003,499.0,S003_O00049_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,447.0,O00049,P005,3,order_items_S003_20260603.json,S003,149.0,S003_O00049_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,499.0,O00050,P003,1,order_items_S003_20260603.json,S003,499.0,S003_O00050_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,149.0,O00050,P005,1,order_items_S003_20260603.json,S003,149.0,S003_O00050_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,60.0,O00050,P008,1,order_items_S003_20260603.json,S003,60.0,S003_O00050_P008,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,499.0,O00052,P003,1,order_items_S003_20260603.json,S003,499.0,S003_O00052_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,598.0,O00060,P001,2,order_items_S003_20260603.json,S003,299.0,S003_O00060_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,1347.0,O00108,P004,3,order_items_S003_20260603.json,S003,449.0,S003_O00108_P004,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,298.0,O00108,P005,2,order_items_S003_20260603.json,S003,149.0,S003_O00108_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,398.0,O00108,P020,2,order_items_S003_20260603.json,S003,199.0,S003_O00108_P020,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,897.0,O00112,P001,3,order_items_S003_20260603.json,S003,299.0,S003_O00112_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,398.0,O00112,P006,2,order_items_S003_20260603.json,S003,199.0,S003_O00112_P006,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,399.0,O00117,P002,1,order_items_S003_20260603.json,S003,399.0,S003_O00117_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,298.0,O00117,P005,2,order_items_S003_20260603.json,S003,149.0,S003_O00117_P005,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,89.0,O00117,P018,1,order_items_S003_20260603.json,S003,89.0,S003_O00117_P018,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,398.0,O00130,P006,2,order_items_S003_20260603.json,S003,199.0,S003_O00130_P006,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,129.0,O00130,P010,1,order_items_S003_20260603.json,S003,129.0,S003_O00130_P010,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,537.0,O00130,P014,3,order_items_S003_20260603.json,S003,179.0,S003_O00130_P014,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,299.0,O00130,P016,1,order_items_S003_20260603.json,S003,299.0,S003_O00130_P016,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,798.0,O00137,P002,2,order_items_S003_20260603.json,S003,399.0,S003_O00137_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,120.0,O00205,P007,2,order_items_S003_20260603.json,S003,60.0,S003_O00205_P007,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,98.0,O00205,P012,2,order_items_S003_20260603.json,S003,49.0,S003_O00205_P012,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,598.0,O00210,P001,2,order_items_S003_20260603.json,S003,299.0,S003_O00210_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,1497.0,O00210,P003,3,order_items_S003_20260603.json,S003,499.0,S003_O00210_P003,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,598.0,O00227,P001,2,order_items_S003_20260603.json,S003,299.0,S003_O00227_P001,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
20260603,2026-06-03T17:39:00.876080,399.0,O00227,P002,1,order_items_S003_20260603.json,S003,399.0,S003_O00227_P002,ORPHAN_ORDER_ID,2026-06-03T17:43:09.474Z,2026-06-03T17:43:09.474Z
